T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
24620, -145, -912, 129, -20650, 82040, -58590
24640, -135, -922, 128, -15750, 78190, -63910
24660, -146, -934, 134, 9520, 80640, -31780
24680, -157, -941, 138, 20370, 83300, -9380
24700, -169, -941, 146, 28210, 81900, 3500
24720, -173, -936, 147, 32760, 75670, 5530
24740, -167, -932, 143, 32480, 65660, -2030
24760, -145, -931, 133, 33180, 55370, -8680
24780, -130, -935, 129, 39620, 49140, 1190
24800, -144, -954, 140, 52780, 49000, 34510
24820, -179, -986, 154, 63560, 50470, 71190
24840, -203, -1023, 168, 66500, 46830, 87430
24860, -206, -1057, 172, 63560, 35000, 78190
24880, -200, -1087, 175, 61250, 20510, 63140
24900, -193, -1111, 172, 60200, 10010, 60690
24920, -203, -1127, 179, 61040, 5740, 76020
24940, -223, -1139, 189, 63770, 5320, 99890
24960, -247, -1146, 195, 63000, 2800, 114870
24980, -247, -1140, 193, 58240, -7070, 108360
25000, -218, -1119, 183, 51520, -23380, 84420
25020, -195, -1103, 170, 47040, -37870, 66500
25040, -193, -1090, 172, 47950, -43890, 72870
25060, -213, -1083, 177, 52500, -43260, 96250
25080, -225, -1077, 182, 52780, -43750, 111510
25100, -223, -1067, 180, 47460, -50820, 104580
25120, -208, -1055, 174, 39900, -62440, 82530
25140, -191, -1045, 163, 31430, -72730, 61110
25160, -178, -1036, 157, 25900, -77770, 52080
25180, -191, -1027, 162, 25410, -75880, 59220
25200, -201, -1008, 164, 26600, -71120, 73850
25220, -200, -969, 167, 24990, -70280, 74060
25240, -178, -940, 148, 15680, -74130, 53690
25260, -162, -916, 138, -2030, -79030, 24430
25280, -138, -890, 127, -12880, -81130, 6440
25300, -118, -871, 114, -17500, -79170, 1120
25320, -173, -898, 127, -18900, -71680, 9240
25340, -139, -899, 121, -17640, -64120, 18830
25360, -123, -864, 158, -20720, -65450, 1470
25380, -159, -930, 139, -26390, -55090, 1330
25400, -203, -987, 139, -50330, -35840, 23730
25420, -194, -984, 168, -65030, -28350, 24920
25440, -155, -1003, 154, -56630, -35140, -8820
25460, -169, -1045, 159, -60410, -39060, -38990
25480, -207, -1081, 179, -65870, -26460, -25830
25500, -227, -1106, 194, -72660, -7910, -4340
25520, -219, -1130, 179, -79590, 3570, -2240
25540, -238, -1135, 182, -94010, 9170, -19040
25560, -231, -1117, 181, -87220, 10290, -47180
25580, -189, -1075, 184, -80640, 7630, -70770
25600, -167, -1081, 163, -94640, 19670, -71960
25620, -208, -1107, 168, -100380, 41230, -40880
25640, -239, -1126, 178, -90020, 52710, -23660
25660, -234, -1123, 184, -76300, 49070, -40180
25680, -206, -1114, 171, -75110, 43050, -68530
25700, -205, -1085, 185, -70140, 45010, -75670
25720, -191, -1080, 173, -69090, 53130, -70070
25740, -196, -1076, 166, -73080, 64540, -62090
25760, -198, -1070, 147, -74200, 73010, -54110
25780, -207, -1035, 161, -52500, 72450, -48790
25800, -186, -990, 162, -28840, 64680, -59710
25820, -170, -962, 153, -26950, 61530, -74060
25840, -144, -947, 128, -37380, 63630, -80220
25860, -141, -929, 130, -33110, 68670, -69650
25880, -145, -929, 127, -17430, 74270, -47040
25900, -166, -936, 132, -4480, 77420, -27160
25920, -161, -928, 135, 11550, 74900, -17990
25940, -162, -912, 147, 25060, 68040, -19880
25960, -153, -918, 139, 29610, 62580, -21210
25980, -147, -927, 135, 23100, 59150, -22890
26000, -139, -940, 128, 23100, 57540, -15400
26020, -150, -951, 139, 32410, 56420, 4340
26040, -175, -972, 150, 49420, 56140, 33250
26060, -191, -994, 160, 58590, 53550, 52220
26080, -188, -1007, 165, 59080, 44590, 51380
26100, -173, -1018, 161, 55300, 32480, 39060
26120, -173, -1043, 156, 49420, 24780, 36750
26140, -186, -1066, 161, 46270, 22470, 52080
26160, -203, -1083, 174, 52780, 20510, 74550
26180, -217, -1094, 185, 63560, 15540, 92260
26200, -231, -1106, 192, 65240, 7980, 98070
26220, -223, -1114, 181, 56210, -1540, 90370
26240, -202, -1108, 175, 45430, -13580, 74200
26260, -194, -1103, 175, 43120, -23940, 67200
26280, -211, -1105, 175, 45780, -28070, 79170
26300, -226, -1096, 186, 49840, -29050, 98980
26320, -222, -1083, 189, 53270, -34370, 104790
26340, -212, -1070, 179, 49420, -44030, 92540
26360, -198, -1056, 165, 35560, -52990, 73920
26380, -188, -1042, 158, 24710, -59010, 62580
26400, -181, -1028, 159, 25410, -63490, 61530
26420, -192, -1020, 167, 33670, -65940, 68670
26440, -203, -1009, 171, 37310, -65800, 76020
26460, -195, -989, 165, 14420, -67690, 56630
26480, -180, -969, 148, -840, -70560, 36540
26500, -154, -956, 122, -8260, -73640, 21350
26520, -188, -946, 139, -1540, -73290, 20020
26540, -154, -916, 129, 3850, -77350, 9030
26560, -115, -864, 143, -1890, -73780, -70
26580, -136, -886, 138, -14770, -56000, 21700
26600, -189, -932, 139, -33810, -40460, 45850
26620, -193, -935, 159, -35420, -40110, 32620
26640, -156, -935, 147, -40530, -49770, -13580
26660, -138, -960, 133, -47460, -51100, -32970
26680, -164, -981, 158, -45780, -39690, -16520
26700, -191, -1013, 180, -46130, -23870, 4480
26720, -192, -1054, 164, -67480, -11690, 2310
26740, -212, -1079, 166, -81060, -3640, -6510
26760, -228, -1091, 178, -75110, -1260, -13370
26780, -216, -1080, 188, -69370, -4410, -33040
26800, -171, -1075, 166, -76860, -4900, -60480
26820, -182, -1074, 167, -85890, 5740, -60200
26840, -218, -1087, 179, -83440, 23520, -31500
26860, -229, -1088, 180, -83370, 35140, -20650
26880, -202, -1089, 164, -88060, 34160, -43960
26900, -192, -1088, 171, -82600, 29540, -67620
26920, -205, -1108, 183, -67760, 32760, -64400
26940, -214, -1120, 180, -67130, 43820, -53270
26960, -212, -1125, 170, -74550, 55580, -48790
26980, -226, -1093, 180, -73360, 62370, -46480
27000, -198, -1055, 168, -59850, 62580, -48930
27020, -196, -1024, 164, -52780, 59500, -66430
27040, -170, -1003, 143, -49350, 58450, -78120
27060, -144, -954, 151, -45360, 57610, -84490
27080, -153, -945, 147, -31290, 63560, -72590
27100, -177, -969, 129, -32620, 76580, -45430
27120, -187, -967, 136, -29890, 82530, -28350
27140, -162, -930, 151, -3850, 74410, -34720
27160, -148, -929, 140, 16380, 62790, -49000
27180, -147, -938, 131, 13650, 61110, -49420
27200, -151, -940, 134, 8960, 65940, -36400
27220, -157, -942, 143, 17010, 68460, -17500
27240, -166, -952, 142, 27580, 68180, -770
